LeadNum,name,site,type,phone,full_address,rating,reviews,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,working_hours,business_status,about,range,description,verified,owner_title,reservation_links,booking_appointment_link,menu_link,order_links
MJ-LEAD-SalemNHRestaurant-Oct25-096,Domino's Pizza,https://www.dominos.com/en/?utm_source=google,Pizza delivery,+1 603-893-7100,"254 N Broadway, Salem, NH 03079",3.7,280,61,11,21,55,132,111,"{""Monday"": ""10:30AM-12AM"", ""Tuesday"": ""10:30AM-12AM"", ""Wednesday"": ""10:30AM-12AM"", ""Thursday"": ""10:30AM-12AM"", ""Friday"": ""10:30AM-1AM"", ""Saturday"": ""10:30AM-1AM"", ""Sunday"": ""10:30AM-12AM""}",OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Onsite services"": true, ""Takeout"": true, ""Dine-in"": false}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true}}",$,Delivery/carryout chain offering a wide range of pizzas & a variety of other dishes & sides.,TRUE,Domino's Pizza,,"https://www.google.com/viewer/chooseprovider?mid=/g/1vs1sx69&g2lbs=AO8LyOLcwKKuqmnhQPoih8NG6TjqCp2AyR95aUngqj_N3D-2UKh_tyISIBqLh-h23HZgSeeTzuXhEpQVCn2duMsaRDcdUrheZ8TVbWQJCtPj4bwN02cpnxcNV_8XmG8K4GuRpMT5k9yT&hl=en-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MaDyaMH4Mv2a0PEPgfWm-QQ&ei=MaDyaMH4Mv2a0PEPgfWm-QQ&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",,
MJ-LEAD-SalemNHRestaurant-Oct25-097,Pica's Pub and Grill,http://picaspub.com/,Bar & grill,+1 978-683-4353,"10 Ayers Village Rd, Methuen, MA 01844",4.6,726,13,14,43,146,510,260,"{""Monday"": ""Closed"", ""Tuesday"": ""11AM-9:30PM"", ""Wednesday"": ""11AM-9:30PM"", ""Thursday"": ""11AM-9:30PM"", ""Friday"": ""11AM-10PM"", ""Saturday"": ""11AM-10PM"", ""Sunday"": ""11AM-9:30PM""}",OPERATIONAL,"{""Service options"": {""Delivery"": true, ""Takeout"": true, ""Dine-in"": true}, ""Highlights"": {""Bar games"": true, ""Fast service"": true, ""Great beer selection"": true, ""Great cocktails"": true, ""Live music"": true, ""Live performances"": true, ""Serves local specialty"": true, ""Sports"": true}, ""Popular for"": {""Lunch"": true, ""Dinner"": true, ""Solo dining"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Cocktails"": true, ""Coffee"": true, ""Comfort food"": true, ""Food"": true, ""Food at bar"": true, ""Hard liquor"": true, ""Late-night food"": true, ""Quick bite"": true, ""Small plates"": true, ""Wine"": true}, ""Dining options"": {""Lunch"": true, ""Dinner"": true, ""Catering"": true, ""Dessert"": true, ""Seating"": true, ""Table service"": true}, ""Amenities"": {""Bar onsite"": true, ""Restroom"": true, ""Wi-Fi"": true}, ""Atmosphere"": {""Casual"": true, ""Cozy"": true, ""Trendy"": true}, ""Crowd"": {""Family-friendly"": true, ""Groups"": true, ""LGBTQ+ friendly"": true, ""Tourists"": true, ""Transgender safespace"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Good for kids"": true, ""Has changing table(s)"": true, ""High chairs"": true, ""Kids' menu"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true, ""On-site parking"": true, ""Parking"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",$$,,TRUE,Pica's Pub and Grill,,"https://www.google.com/viewer/chooseprovider?mid=/g/11hb6gh8xk&g2lbs=AO8LyOKRlzlaAiLWYyP88-DhTVDpsK-lpNVQ5DBzxisy3835-rta-EkHd2Yx2e-qrLzP44Fk7-ittqM8Gcn-iFofdoh8MNqT7wp1giZCsZyNuITJbwXrHlgXhOUp_LoQ3Xm9alkwDIuL&hl=en-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MaDyaMH4Mv2a0PEPgfWm-QQ&ei=MaDyaMH4Mv2a0PEPgfWm-QQ&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",,
MJ-LEAD-SalemNHRestaurant-Oct25-098,Subway,https://restaurants.subway.com/united-states/nh/salem/326-north-broadway?utm_source=yxt-goog,Sandwich shop,+1 603-893-3005,"326 N Broadway, Salem, NH 03079",2.4,44,25,0,6,4,9,338,"{""Monday"": ""8AM-9PM"", ""Tuesday"": ""8AM-9PM"", ""Wednesday"": ""8AM-9PM"", ""Thursday"": ""8AM-9PM"", ""Friday"": ""8AM-9PM"", ""Saturday"": ""8AM-9PM"", ""Sunday"": ""8AM-9PM""}",OPERATIONAL,"{""Service options"": {""Delivery"": true, ""Takeout"": true, ""Dine-in"": true}, ""Popular for"": {""Lunch"": true, ""Dinner"": true, ""Solo dining"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Offerings"": {""Healthy options"": true, ""Quick bite"": true, ""Vegetarian options"": true}, ""Dining options"": {""Breakfast"": true, ""Lunch"": true, ""Dinner"": true, ""Catering"": true, ""Counter service"": true, ""Dessert"": true, ""Table service"": false}, ""Amenities"": {""Restroom"": true}, ""Atmosphere"": {""Casual"": true}, ""Crowd"": {""Tourists"": true}, ""Planning"": {""Accepts reservations"": false}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Good for kids"": true, ""Kids' menu"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true}}",$,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",TRUE,Subway,,"https://www.google.com/viewer/chooseprovider?mid=/g/1tg5_ndk&g2lbs=AO8LyOJJswQKu67AaNWdTntPxp7_rp8v4ZlGd_8hIHEh3_4po0u64mVP1vWOeKe_7nQ061abBi-UC2AQhdF1bflYWFAkOsHyimOSSgA-P-GeAqi7v2hHpG2W02TIelk3e3DOWLH0BzwX&hl=en-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MaDyaMH4Mv2a0PEPgfWm-QQ&ei=MaDyaMH4Mv2a0PEPgfWm-QQ&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",,
MJ-LEAD-SalemNHRestaurant-Oct25-099,Shell,https://find.shell.com/us/fuel/12709741-501-s-broadway/en_US,Restaurant,+1 603-890-0140,"501 S Broadway, Salem, NH 03079",4.2,63,7,1,3,16,36,3,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible restroom"": true}, ""Offerings"": {""Diesel gas"": true, ""Propane exchange"": true}, ""Amenities"": {""Air pump"": true, ""ATM"": true, ""Convenience store"": true, ""Restroom"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true}}",,,TRUE,Shell,,,,
MJ-LEAD-SalemNHRestaurant-Oct25-100,Dunkin',https://locations.dunkindonuts.com/en/nh/salem/15-s-broadway/304412?utm_source=google,Coffee shop,+1 603-698-4945,"15 S Broadway, Salem, NH 03079",3.7,420,68,25,56,92,179,136,"{""Monday"": ""4:30AM-7PM"", ""Tuesday"": ""4:30AM-7PM"", ""Wednesday"": ""4:30AM-7PM"", ""Thursday"": ""4:30AM-7PM"", ""Friday"": ""4:30AM-7PM"", ""Saturday"": ""4:30AM-7PM"", ""Sunday"": ""4:30AM-7PM""}",OPERATIONAL,"{""Service options"": {""Curbside pickup"": true, ""Delivery"": true, ""Drive-through"": true, ""Onsite services"": true, ""Takeout"": true, ""Dine-in"": true}, ""Highlights"": {""Great coffee"": true}, ""Popular for"": {""Breakfast"": true, ""Solo dining"": true, ""Good for working on laptop"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Offerings"": {""Coffee"": true, ""Comfort food"": true, ""Late-night food"": true, ""Quick bite"": true}, ""Dining options"": {""Breakfast"": true, ""Brunch"": true, ""Lunch"": true, ""Dinner"": true, ""Dessert"": true, ""Table service"": false}, ""Amenities"": {""Restroom"": true, ""Wi-Fi"": true}, ""Atmosphere"": {""Casual"": true}, ""Crowd"": {""Family-friendly"": true, ""Tourists"": true}, ""Planning"": {""Accepts reservations"": false}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Good for kids"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true, ""Parking"": true}}",$,Long-running chain serving signature breakfast items & a variety of coffee drinks.,TRUE,Dunkin',,"https://www.google.com/viewer/chooseprovider?mid=/g/1tfcv761&g2lbs=AO8LyOKquTBVZY1NVLzFwZCNAn3aODHjekRQrSRM8Da5ToneMkI_CVCCZq2ZQ8_l0zMF39W1jKF0db34NMCSU4ZfGKEIuIryHTpFkx3h5VuQiaip6GGfigCywjXN7lxy-zjZEjyF6-Ak&hl=en-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MaDyaMH4Mv2a0PEPgfWm-QQ&ei=MaDyaMH4Mv2a0PEPgfWm-QQ&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",,
MJ-LEAD-SalemNHRestaurant-Oct25-101,Route 97 House of Pizza,http://route97pizza.com/,Pizza restaurant,+1 978-686-0005,"11 Ayers Village Rd, Methuen, MA 01844",4.3,209,12,6,20,37,134,30,"{""Monday"": ""Closed"", ""Tuesday"": ""10AM-9PM"", ""Wednesday"": ""10AM-9PM"", ""Thursday"": ""10AM-9PM"", ""Friday"": ""10AM-9PM"", ""Saturday"": ""10AM-9PM"", ""Sunday"": ""10AM-9PM""}",OPERATIONAL,"{""Service options"": {""No-contact delivery"": true, ""Delivery"": true, ""Takeout"": true, ""Dine-in"": true}, ""Popular for"": {""Lunch"": true, ""Dinner"": true, ""Solo dining"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Offerings"": {""Comfort food"": true, ""Late-night food"": true, ""Quick bite"": true, ""Small plates"": true}, ""Dining options"": {""Lunch"": true, ""Dinner"": true, ""Table service"": false}, ""Amenities"": {""Restroom"": true}, ""Atmosphere"": {""Casual"": true}, ""Crowd"": {""Family-friendly"": true, ""Locals"": true}, ""Planning"": {""Accepts reservations"": false}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Good for kids"": true, ""Kids' menu"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true, ""Parking"": true}}",$,,TRUE,Route 97 House of Pizza,,"https://www.google.com/viewer/chooseprovider?mid=/g/1tff_hws&g2lbs=AO8LyOK9tOLL1wjYtRpqxHXL1YAg5rdqZAM_S7dGgBLEHBiGAtQkQTVjnZ7gu-6TZkLljBuntlrSS2NuqqPy3iFwbiXzYxb9hmlLIWTgELRSy7ofqcB7aSubQUrWYOXP__io_Sdu07Wk&hl=en-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MaDyaMH4Mv2a0PEPgfWm-QQ&ei=MaDyaMH4Mv2a0PEPgfWm-QQ&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",,
MJ-LEAD-SalemNHRestaurant-Oct25-102,Dunkin',https://locations.dunkindonuts.com/en/nh/salem/8-stiles-rd/340424?utm_source=google,Coffee shop,+1 603-893-2241,"8 Stiles Rd, Salem, NH 03079",4,262,29,13,25,68,127,127,"{""Monday"": ""5AM-7PM"", ""Tuesday"": ""5AM-7PM"", ""Wednesday"": ""5AM-7PM"", ""Thursday"": ""5AM-7PM"", ""Friday"": ""5AM-7PM"", ""Saturday"": ""6AM-5PM"", ""Sunday"": ""6AM-5PM""}",OPERATIONAL,"{""Service options"": {""Curbside pickup"": true, ""Delivery"": true, ""Onsite services"": true, ""Takeout"": true, ""Dine-in"": true}, ""Highlights"": {""Great coffee"": true}, ""Popular for"": {""Breakfast"": true, ""Solo dining"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Offerings"": {""Coffee"": true, ""Comfort food"": true, ""Late-night food"": true, ""Quick bite"": true, ""Vegetarian options"": true}, ""Dining options"": {""Breakfast"": true, ""Brunch"": true, ""Lunch"": true, ""Dinner"": true, ""Dessert"": true, ""Table service"": false}, ""Amenities"": {""Restroom"": true, ""Wi-Fi"": true}, ""Atmosphere"": {""Casual"": true}, ""Crowd"": {""Family-friendly"": true, ""Locals"": true, ""Tourists"": true}, ""Planning"": {""Accepts reservations"": false}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Good for kids"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true, ""Parking"": true}}",$,Long-running chain serving signature breakfast items & a variety of coffee drinks.,TRUE,Dunkin',,"https://www.google.com/viewer/chooseprovider?mid=/g/1thgj12x&g2lbs=AO8LyOJ24D_O21WK3RXydxU_UvHGg2QScF74uLVP_m9dH4UeP2-Xy2GKV2BArsgv_2QP6td7Z_D5oOXL2a_GjDS0r0FRJ00REzBnm3xE1htdDgClE-JPXnWIhKD860yHpwF5tdUBci8o&hl=en-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MaDyaMH4Mv2a0PEPgfWm-QQ&ei=MaDyaMH4Mv2a0PEPgfWm-QQ&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",,
MJ-LEAD-SalemNHRestaurant-Oct25-103,Dunkin',https://locations.dunkindonuts.com/en/nh/salem/227-n-broadway/350604?utm_source=google,Coffee shop,+1 603-912-5027,"227 N Broadway, Salem, NH 03079",3.8,360,59,18,43,63,177,147,"{""Monday"": ""4AM-7PM"", ""Tuesday"": ""4AM-7PM"", ""Wednesday"": ""4AM-7PM"", ""Thursday"": ""4AM-7PM"", ""Friday"": ""4AM-7PM"", ""Saturday"": ""4AM-7PM"", ""Sunday"": ""5AM-7PM""}",OPERATIONAL,"{""Service options"": {""Outdoor seating"": true, ""Curbside pickup"": true, ""Delivery"": true, ""Drive-through"": true, ""Onsite services"": true, ""Takeout"": true, ""Dine-in"": true}, ""Highlights"": {""Fast service"": true, ""Great coffee"": true}, ""Popular for"": {""Breakfast"": true, ""Solo dining"": true, ""Good for working on laptop"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Offerings"": {""Coffee"": true, ""Comfort food"": true, ""Late-night food"": true, ""Quick bite"": true}, ""Dining options"": {""Breakfast"": true, ""Brunch"": true, ""Lunch"": true, ""Dinner"": true, ""Dessert"": true, ""Seating"": true, ""Table service"": false}, ""Amenities"": {""Restroom"": true, ""Wi-Fi"": true}, ""Atmosphere"": {""Casual"": true}, ""Crowd"": {""Family-friendly"": true, ""Groups"": true, ""Tourists"": true}, ""Planning"": {""Accepts reservations"": false}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Good for kids"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true, ""Parking"": true}}",$,Long-running chain serving signature breakfast items & a variety of coffee drinks.,TRUE,Dunkin',,"https://www.google.com/viewer/chooseprovider?mid=/g/1q2wbsx9n&g2lbs=AO8LyOLK_f7jH7PEeirCuB_d_dyhxRsQ4CoHRtXaQ60rucoAkrJUXgzHWZRLXVrYTAFWNE3aa1-USINqMqY9jH_9eHJLwFaK_DM3zYyvgqrowS9GwQ_6N7q2tREQt_8ri3JridbZb8P-&hl=en-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MaDyaMH4Mv2a0PEPgfWm-QQ&ei=MaDyaMH4Mv2a0PEPgfWm-QQ&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",,
MJ-LEAD-SalemNHRestaurant-Oct25-104,Plaza Azteca Mexican Restaurant · Methuen,https://plazaazteca.com/methuen/,Mexican restaurant,+1 978-794-0908,"552 Broadway, Methuen, MA 01844",4.3,2096,112,66,173,481,1264,983,"{""Monday"": ""11AM-10PM"", ""Tuesday"": ""11AM-10PM"", ""Wednesday"": ""11AM-10PM"", ""Thursday"": ""11AM-10PM"", ""Friday"": ""11AM-10:30PM"", ""Saturday"": ""11AM-10:30PM"", ""Sunday"": ""11:30AM-9:30PM""}",OPERATIONAL,"{""Service options"": {""Outdoor seating"": true, ""Delivery"": true, ""Takeout"": true, ""Dine-in"": true}, ""Highlights"": {""Fast service"": true, ""Great beer selection"": true, ""Great cocktails"": true, ""Serves local specialty"": true, ""Sports"": true}, ""Popular for"": {""Lunch"": true, ""Dinner"": true, ""Solo dining"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Offerings"": {""Alcohol"": true, ""Beer"": true, ""Cocktails"": true, ""Coffee"": true, ""Comfort food"": true, ""Happy hour drinks"": true, ""Happy hour food"": true, ""Hard liquor"": true, ""Healthy options"": true, ""Late-night food"": true, ""Quick bite"": true, ""Small plates"": true, ""Vegetarian options"": true, ""Wine"": true}, ""Dining options"": {""Lunch"": true, ""Dinner"": true, ""Catering"": true, ""Dessert"": true, ""Seating"": true, ""Table service"": true}, ""Amenities"": {""Bar onsite"": true, ""Restroom"": true}, ""Atmosphere"": {""Casual"": true, ""Cozy"": true, ""Trendy"": true}, ""Crowd"": {""Family-friendly"": true, ""Groups"": true, ""LGBTQ+ friendly"": true, ""Tourists"": true, ""Transgender safespace"": true}, ""Planning"": {""Accepts reservations"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Good for kids"": true, ""High chairs"": true, ""Kids' menu"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true, ""Parking"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",$$,"Casual chain offering a broad menu of Mexican standards, including guacamole made tableside.",TRUE,Plaza Azteca Mexican Restaurant · Methuen,,"https://www.google.com/viewer/chooseprovider?mid=/g/1tnjkl8w&g2lbs=AO8LyOLGiSslkxxMfHmwoU7baqRaOSojO_UMfHS_jvhkUZp_PE51IwauxfVq9jwr4STg2o26f_wxAifhyoVr17cJe146mM-GI9hf1GePXfQu4IlX4dhu_pwLeyRD1x4aNZ3sjZOWBoIS&hl=en-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MaDyaMH4Mv2a0PEPgfWm-QQ&ei=MaDyaMH4Mv2a0PEPgfWm-QQ&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",,
MJ-LEAD-SalemNHRestaurant-Oct25-105,Campbell's Scottish Highlands Golf Course & Driving Range,http://scottishhighlandsgolf.com/,Restaurant,+1 603-894-4653,"79 Brady Ave, Salem, NH 03079",4.5,417,20,2,20,85,290,264,"{""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""7AM-7PM"", ""Sunday"": ""7AM-7PM""}",OPERATIONAL,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Offerings"": {""Food"": true, ""Golf carts"": true}, ""Activities"": {""Driving range"": true, ""Eighteen hole course"": true, ""Nine hole course"": true}, ""Planning"": {""Dress code"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true, ""On-site parking"": true}}",,,TRUE,Campbell's Scottish Highlands Golf Course & Driving Range,,https://supremegolf.com/explore/united-states/new-hampshire/salem/campbell-s-scottish-highlands-golf-course-new-hampshire-1?utm_campaign=reserve&utm_content=course&utm_medium=organic&utm_source=google&rwg_token=ACgRB3dO9GU7uljDhMyxQAtR0SmBNmaDi3O2fXuMJ1QbzDTy2Y0rYMXuaYsfLPJsOs-faM-XQ6SVnTLe7JvNPz5sNfvYJ9hu9A%3D%3D,,"https://supremegolf.com/explore/united-states/new-hampshire/salem/campbell-s-scottish-highlands-golf-course-new-hampshire-1?utm_campaign=reserve&utm_content=course&utm_medium=organic&utm_source=google&rwg_token=ACgRB3dO9GU7uljDhMyxQAtR0SmBNmaDi3O2fXuMJ1QbzDTy2Y0rYMXuaYsfLPJsOs-faM-XQ6SVnTLe7JvNPz5sNfvYJ9hu9A%3D%3D, https://www.golfnow.com/tee-times/facility/15773/search?utm_source=google&utm_medium=organic&utm_campaign=reserve&utm_content=primary&rwg_token=ACgRB3fVK7O6XDzDGsIYJijCmz5WezBeQBocwOzybwFFWjRk5gkocqHsl_cm7UvYOoscJeq-w6tab71YaeHfjNmg6gH-vpwQ0g%3D%3D, https://6391c422-2e57-4bc3-a1b3-8a6676c82588.book.teeitup.com/?course=15773&utm_source=google&utm_medium=organic&utm_campaign=reserve&utm_content=primary&rwg_token=ACgRB3dgsnFqIENTOGKo7N3FacUKMVioe0oltjgKHpXkexc7-IoTNKzo4PNhxjRj_05P8C0s7-gfeJg1oxHFvWZpt0NNAfMWDQ%3D%3D"
MJ-LEAD-SalemNHRestaurant-Oct25-106,Dunkin',https://locations.dunkindonuts.com/en/nh/salem/36-38-lowell-street/336901?utm_source=google,Coffee shop,+1 603-890-9130,"36-38 Lowell Rd, Salem, NH 03079",3.6,239,48,20,18,38,115,126,"{""Monday"": ""4AM-7PM"", ""Tuesday"": ""4AM-7PM"", ""Wednesday"": ""4AM-7PM"", ""Thursday"": ""4AM-7PM"", ""Friday"": ""4AM-7PM"", ""Saturday"": ""4AM-7PM"", ""Sunday"": ""5AM-7PM""}",OPERATIONAL,"{""Service options"": {""Curbside pickup"": true, ""Delivery"": true, ""Drive-through"": true, ""Onsite services"": true, ""Takeout"": true, ""Dine-in"": true}, ""Highlights"": {""Great coffee"": true}, ""Popular for"": {""Breakfast"": true, ""Solo dining"": true, ""Good for working on laptop"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Offerings"": {""Coffee"": true, ""Comfort food"": true, ""Late-night food"": true, ""Quick bite"": true}, ""Dining options"": {""Breakfast"": true, ""Brunch"": true, ""Lunch"": true, ""Dinner"": true, ""Dessert"": true, ""Table service"": false}, ""Amenities"": {""Restroom"": true, ""Wi-Fi"": true}, ""Atmosphere"": {""Casual"": true}, ""Crowd"": {""Family-friendly"": true, ""Groups"": true, ""Tourists"": true}, ""Planning"": {""Accepts reservations"": false}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Good for kids"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true, ""Parking"": true}}",$,Long-running chain serving signature breakfast items & a variety of coffee drinks.,TRUE,Dunkin',,"https://www.google.com/viewer/chooseprovider?mid=/g/1thgj12y&g2lbs=AO8LyOJHvydA9Hyk_OUaRn3eaXXsG1-KLZrbFRKUOsIzXPbrrId1sxEdMNLsNkj6Ff9VNoUWtGquonu01afkinmaz97W4KfcbZiwDnQ7t3CoKHrzfISIc5xVCT3xV4f9xkaPF6Ik2SQb&hl=en-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MaDyaMH4Mv2a0PEPgfWm-QQ&ei=MaDyaMH4Mv2a0PEPgfWm-QQ&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",,
MJ-LEAD-SalemNHRestaurant-Oct25-107,Starbucks,https://www.starbucks.com/store-locator/store/1030333,Coffee shop,+1 603-324-7515,"57 Central St, Salem, NH 03079",3.8,246,49,14,14,41,128,112,"{""Monday"": ""4:30AM-9PM"", ""Tuesday"": ""4:30AM-9PM"", ""Wednesday"": ""4:30AM-9PM"", ""Thursday"": ""4:30AM-9PM"", ""Friday"": ""4:30AM-9PM"", ""Saturday"": ""4:30AM-9PM"", ""Sunday"": ""4:30AM-9PM""}",OPERATIONAL,"{""Service options"": {""Outdoor seating"": true, ""Drive-through"": true, ""Takeout"": true, ""Dine-in"": true, ""Delivery"": false}, ""Popular for"": {""Breakfast"": true, ""Solo dining"": true, ""Good for working on laptop"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Offerings"": {""Coffee"": true, ""Comfort food"": true, ""Prepared foods"": true, ""Quick bite"": true, ""Small plates"": true}, ""Dining options"": {""Breakfast"": true, ""Lunch"": true, ""Dessert"": true, ""Seating"": true, ""Table service"": false}, ""Amenities"": {""Restroom"": true, ""Wi-Fi"": true}, ""Atmosphere"": {""Casual"": true, ""Quiet"": true, ""Trendy"": true}, ""Crowd"": {""Family-friendly"": true, ""LGBTQ+ friendly"": true, ""Tourists"": true, ""Transgender safespace"": true}, ""Planning"": {""Accepts reservations"": false}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Good for kids"": true, ""High chairs"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true, ""Parking"": true}, ""Pets"": {""Dogs allowed outside"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",$$,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",TRUE,Starbucks,,"https://www.google.com/viewer/chooseprovider?mid=/g/11r8qw1kqy&g2lbs=AO8LyOJpuHymUaA9ZzoXSiwZdigKBr9OfEeNJKmt34C-aKldMEtpoQNl_0riJn139iziYMmoOFqIpq2Wqk73KIV6xordzwXgeWchjt85U2KsZ1N5rNp4oGboHMFnWCwdQkWrcO3LT5PG&hl=en-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=MaDyaMH4Mv2a0PEPgfWm-QQ&ei=MaDyaMH4Mv2a0PEPgfWm-QQ&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp",,
